DateOp,ShiftID,Loader,Hauler,Sector,NominalWeight,PayLoadWeight,MaterialDesc,DumpDateOpKey,DateTimeStart,LoaderKey,UnitKey
00:00.0,D,S25,T401,K8C,350,412.38351,Waste,20211101,2021-11-01 13:04:00.00 -07:00,160,260
00:00.0,D,S25,T422,K8C,350,431.078241,Waste,20211101,2021-11-01 13:35:41.00 -07:00,160,490
00:00.0,D,S25,T422,K8C,350,412.38351,Waste,20211101,2021-11-01 12:33:15.00 -07:00,160,490
00:00.0,D,S25,T419,K8C,350,402.486271,Waste,20211101,2021-11-01 15:46:30.00 -07:00,160,480
00:00.0,D,S25,T467,K8C,350,403.6626,Waste,20211101,2021-11-01 15:56:54.00 -07:00,160,290
00:00.0,D,S25,T408,K8C,350,409.084423,Waste,20211101,2021-11-01 14:25:33.00 -07:00,160,267
00:00.0,D,S25,T406,K8C,350,423.380397,Waste,20211101,2021-11-01 14:39:11.00 -07:00,160,265
00:00.0,D,S25,T483,K8C,350,398.087514,Waste,20211101,2021-11-01 14:46:53.00 -07:00,160,392
00:00.0,D,S25,T459,K8C,350,427.779154,Waste,20211101,2021-11-01 12:53:01.00 -07:00,160,282
00:00.0,D,S25,T405,K8C,350,391.489384,Waste,20211101,2021-11-01 16:40:16.00 -07:00,160,264
00:00.0,N,S25,T1206,K8C,350,370.595302,Waste,20211101,2021-11-01 17:43:19.00 -07:00,160,561
00:00.0,D,S25,T454,K8C,350,369.495599,Waste,20211101,2021-11-01 16:40:41.00 -07:00,160,277
00:00.0,D,S25,T491,K8C,350,428.878813,Waste,20211101,2021-11-01 15:14:06.00 -07:00,160,416
00:00.0,D,S25,T458,K8C,350,385.990968,Waste,20211101,2021-11-01 15:17:54.00 -07:00,160,281
00:00.0,D,S25,T1203,K8C,350,400.286909,Waste,20211101,2021-11-01 15:26:31.00 -07:00,160,554
00:00.0,D,S25,T454,K8C,350,387.090627,Waste,20211101,2021-11-01 15:31:27.00 -07:00,160,277
00:00.0,N,S25,T408,K8C,350,433.277603,Waste,20211101,2021-11-01 19:11:11.00 -07:00,160,267
00:00.0,N,S25,T462,K8C,350,392.589054,Waste,20211101,2021-11-01 22:25:51.00 -07:00,160,285
00:00.0,N,S25,T1203,K8C,350,404.685666,Waste,20211101,2021-11-01 19:26:53.00 -07:00,160,554
00:00.0,N,S25,T408,K8C,350,400.286909,Waste,20211101,2021-11-01 21:11:08.00 -07:00,160,267
00:00.0,N,S25,T488,K8C,350,403.585996,Waste,20211101,2021-11-01 17:38:13.00 -07:00,160,408
00:00.0,N,S25,T411,K8C,350,421.181002,Waste,20211101,2021-11-01 19:15:22.00 -07:00,160,459
00:00.0,N,S25,T459,K8C,350,427.779154,Waste,20211101,2021-11-01 21:08:32.00 -07:00,160,282
00:00.0,N,S25,T408,K8C,350,404.685666,Waste,20211101,2021-11-02 00:37:21.00 -07:00,160,267
00:00.0,N,S25,T419,K8C,350,392.58912,Waste,20211101,2021-11-01 21:23:25.00 -07:00,160,480
00:00.0,N,S25,T401,K8C,350,405.785358,Waste,20211101,2021-11-01 21:24:13.00 -07:00,160,260
00:00.0,N,S25,T411,K8C,350,395.888152,Waste,20211101,2021-11-01 18:09:07.00 -07:00,160,459
00:00.0,N,S25,T462,K8C,350,392.589054,Waste,20211101,2021-11-01 18:12:43.00 -07:00,160,285
00:00.0,N,S25,T467,K8C,350,376.994178,Waste,20211101,2021-11-01 22:08:54.00 -07:00,160,290
00:00.0,N,S25,T1206,K8C,350,381.592178,Waste,20211101,2021-11-01 22:20:26.00 -07:00,160,561
00:00.0,N,S25,T408,K8C,350,398.087514,Waste,20211101,2021-11-01 22:33:42.00 -07:00,160,267
00:00.0,N,S25,T459,K8C,350,394.788482,Waste,20211101,2021-11-02 00:03:17.00 -07:00,160,282
00:00.0,N,S25,T1211,K8C,350,392.58912,Waste,20211101,2021-11-01 19:30:19.00 -07:00,160,567
00:00.0,N,S25,T488,K8C,350,409.084423,Waste,20211101,2021-11-01 21:07:19.00 -07:00,160,408
00:00.0,N,S25,T488,K8C,350,384.891265,Waste,20211101,2021-11-02 00:25:21.00 -07:00,160,408
00:00.0,N,S25,T353,K8C,350,424.997331,Waste,20211101,2021-11-02 03:25:04.00 -07:00,160,489
00:00.0,N,S25,T428,K8C,350,410.184115,Waste,20211101,2021-11-02 00:38:25.00 -07:00,160,510
00:00.0,N,S25,T353,K8C,350,403.056511,Waste,20211101,2021-11-02 00:53:18.00 -07:00,160,489
00:00.0,N,S25,T422,K8C,350,402.486271,Waste,20211101,2021-11-02 01:09:25.00 -07:00,160,490
00:00.0,N,S25,T483,K8C,350,387.090627,Waste,20211101,2021-11-01 21:43:41.00 -07:00,160,392
00:00.0,N,S64,T1203,S3A,350,368.39594,Waste,20211101,2021-11-02 04:08:29.00 -07:00,551,554
00:00.0,N,S25,T1203,K8C,350,393.68879,Waste,20211101,2021-11-02 01:49:17.00 -07:00,160,554
00:00.0,N,S25,T491,K8C,350,410.184082,Waste,20211101,2021-11-02 02:21:12.00 -07:00,160,416
00:00.0,N,S25,T458,K8C,350,400.286909,Waste,20211101,2021-11-02 02:29:31.00 -07:00,160,281
00:00.0,N,S25,T459,K8C,350,412.38351,Waste,20211101,2021-11-02 02:29:37.00 -07:00,160,282
00:00.0,N,S25,T462,K8C,350,406.885028,Waste,20211101,2021-11-02 00:23:40.00 -07:00,160,285
00:00.0,D,S95,T356,S3A,350,370.448331,Construction,20211101,2021-11-01 08:09:41.00 -07:00,329,632
00:00.0,N,S64,T422,S3A,350,376.093751,Waste,20211101,2021-11-02 04:14:23.00 -07:00,551,490
00:00.0,N,S64,T458,S3A,350,379.392816,Waste,20211101,2021-11-02 03:45:42.00 -07:00,551,281
00:00.0,N,S64,T406,S3A,350,372.794664,Waste,20211101,2021-11-02 03:48:08.00 -07:00,551,265
00:00.0,N,S64,T429,S3A,350,379.392816,Waste,20211101,2021-11-02 04:01:27.00 -07:00,551,553
00:00.0,N,S64,T419,S3A,350,373.894389,Waste,20211101,2021-11-02 04:01:49.00 -07:00,551,480
00:00.0,D,S25,T428,K8C,350,376.093751,Waste,20211101,2021-10-27 18:48:36.00 -07:00,160,510
00:00.0,N,S75,T356,X4Y,350,363.0277461,Waste,20211101,2021-11-01 16:47:05.00 -07:00,156,632
00:00.0,N,S75,T481,X4Y,350,332.10617,Waste,20211101,2021-11-01 17:02:43.00 -07:00,156,340
00:00.0,N,S75,T455,X4Y,350,371.694994,Waste,20211101,2021-11-01 16:51:20.00 -07:00,156,278
00:00.0,N,S99,T484,X4K,350,362.897447,Waste,20211101,2021-11-01 16:06:01.00 -07:00,548,393
00:00.0,D,S99,T416,X4K,350,394.788482,Waste,20211101,2021-11-01 04:34:07.00 -07:00,548,475
00:00.0,N,S81,T472,FM1,350,391.489384,Crusher ore,20211101,2021-11-01 15:22:22.00 -07:00,155,295
00:00.0,D,S42,T425,X4K,350,399.187206,Inpit stockpile,20211101,2021-11-01 04:50:49.00 -07:00,161,506
00:00.0,D,S42,T471,X4K,350,371.694961,Inpit stockpile,20211101,2021-11-01 04:46:59.00 -07:00,161,294
00:00.0,N,S81,T471,FM1,350,344.202749,Crusher ore,20211101,2021-11-01 15:31:38.00 -07:00,155,294
00:00.0,N,S81,T1205,FM1,350,374.994059,Crusher ore,20211101,2021-11-01 17:03:07.00 -07:00,155,560
00:00.0,N,S81,T457,FM1,350,338.704322,Crusher ore,20211101,2021-11-01 17:04:36.00 -07:00,155,280
00:00.0,N,S81,T417,FM1,350,380.492508,Crusher ore,20211101,2021-11-01 17:10:08.00 -07:00,155,478
00:00.0,N,S81,T464,FM1,350,407.2992,Crusher ore,20211101,2021-11-01 16:51:45.00 -07:00,155,287
00:00.0,N,S81,T1208,FM1,350,412.38351,Crusher ore,20211101,2021-11-01 15:31:37.00 -07:00,155,559
00:00.0,D,S99,T480,X4K,350,380.492475,Waste,20211101,2021-11-01 04:34:27.00 -07:00,548,303
00:00.0,N,S42,T425,X4K,350,428.878813,Waste,20211101,2021-11-01 16:49:27.00 -07:00,161,506
00:00.0,N,S42,T423,X4K,350,407.98472,Waste,20211101,2021-11-01 16:51:38.00 -07:00,161,503
00:00.0,D,S65,T464,X4K,350,416.996811,Crusher ore,20211101,2021-11-01 04:52:49.00 -07:00,648,287
00:00.0,D,S65,T468,X4K,350,406.885028,Crusher ore,20211101,2021-11-01 04:50:35.00 -07:00,648,291
00:00.0,D,S98,T463,X4J,350,387.8221338,Crusher ore,20211101,2021-11-01 11:23:04.00 -07:00,417,286
00:00.0,N,S25,T488,K8C,350,402.486271,Waste,20211101,2021-11-01 16:45:39.00 -07:00,160,408
00:00.0,N,S25,T483,K8C,350,385.990968,Waste,20211101,2021-11-01 16:45:50.00 -07:00,160,392
00:00.0,D,S25,T455,K8C,350,417.881937,Waste,20211101,2021-11-01 04:50:13.00 -07:00,160,278
00:00.0,N,S25,T408,K8C,350,393.68879,Waste,20211101,2021-11-01 16:48:30.00 -07:00,160,267
00:00.0,N,S25,T1206,K8C,350,328.807116,Waste,20211101,2021-11-01 17:01:08.00 -07:00,160,561
00:00.0,D,S25,T488,K8C,350,423.380397,Waste,20211101,2021-11-01 04:56:04.00 -07:00,160,408
00:00.0,D,S42,T426,X4K,350,404.685666,Inpit stockpile,20211101,2021-11-01 04:49:04.00 -07:00,161,508
00:00.0,N,S81,T468,FM1,350,394.788482,Crusher ore,20211101,2021-11-01 15:31:00.00 -07:00,155,291
00:00.0,D,S75,T472,X4Y,350,370.595302,Inpit stockpile,20211101,2021-11-01 04:44:50.00 -07:00,156,295
00:00.0,D,S42,T408,X4K,350,402.486271,Inpit stockpile,20211101,2021-11-01 04:48:25.00 -07:00,161,267
00:00.0,N,S42,T477,X4K,350,376.093751,Waste,20211101,2021-11-01 16:46:57.00 -07:00,161,300
00:00.0,N,S42,T497,X4K,350,395.888152,Waste,20211101,2021-11-01 16:47:14.00 -07:00,161,426
00:00.0,N,S42,T421,X4K,350,441.240789,Waste,20211101,2021-11-01 16:48:27.00 -07:00,161,481
00:00.0,N,S42,T353,X4K,350,409.602358,Waste,20211101,2021-11-01 16:50:17.00 -07:00,161,489
00:00.0,N,S98,T451,X4J,350,396.987844,Crusher ore,20211101,2021-11-01 16:44:05.00 -07:00,417,274
00:00.0,N,S98,T456,X4J,350,394.788482,Crusher ore,20211101,2021-11-01 16:39:34.00 -07:00,417,279
00:00.0,N,S75,T463,X4Y,350,371.694961,Waste,20211101,2021-11-01 16:50:38.00 -07:00,156,286
00:00.0,N,S75,T420,X4Y,350,362.89748,Waste,20211101,2021-11-01 16:59:17.00 -07:00,156,482
00:00.0,N,S99,T479,X4K,350,405.785358,Waste,20211101,2021-11-01 16:27:39.00 -07:00,548,302
00:00.0,N,S99,T466,X4K,350,344.202749,Waste,20211101,2021-11-01 16:45:58.00 -07:00,548,289
00:00.0,D,S99,T418,X4K,350,384.891265,Waste,20211101,2021-11-01 04:43:14.00 -07:00,548,477
00:00.0,D,S99,T498,X4K,350,387.090627,Waste,20211101,2021-11-01 04:40:04.00 -07:00,548,429
00:00.0,D,S95,T419,S3A,350,411.283785,Waste,20211101,2021-11-01 04:31:52.00 -07:00,329,480
00:00.0,D,S95,T466,S3A,350,391.489384,Waste,20211101,2021-11-01 04:32:24.00 -07:00,329,289
00:00.0,D,S95,T404,S3A,350,405.785358,Waste,20211101,2021-11-01 04:36:05.00 -07:00,329,263
00:00.0,D,S64,T1204,S3A,350,371.694994,Waste,20211101,2021-11-01 04:33:54.00 -07:00,551,557
00:00.0,D,S64,T489,S3A,350,387.090627,Waste,20211101,2021-11-01 04:34:28.00 -07:00,551,411
00:00.0,N,S75,T475,X4Y,350,345.302419,Waste,20211101,2021-11-01 16:50:01.00 -07:00,156,298
00:00.0,D,S25,T462,K8C,350,357.39902,Waste,20211101,2021-11-01 04:57:11.00 -07:00,160,285
00:00.0,D,S25,T478,K8C,350,371.694961,Waste,20211101,2021-11-01 04:57:10.00 -07:00,160,301
00:00.0,D,S25,T411,K8C,350,379.392816,Waste,20211101,2021-11-01 04:50:30.00 -07:00,160,459
00:00.0,D,S25,T491,K8C,350,403.585996,Waste,20211101,2021-11-01 04:58:47.00 -07:00,160,416
00:00.0,D,S95,T459,S3A,350,383.79154,Waste,20211101,2021-11-01 04:28:22.00 -07:00,329,282
00:00.0,D,S95,T458,S3A,350,376.093751,Waste,20211101,2021-11-01 04:30:19.00 -07:00,329,281
00:00.0,D,S25,T356,K8C,350,387.176669,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,632
00:00.0,N,S75,T489,X4Y,350,382.69187,Waste,20211101,2021-11-01 19:00:39.00 -07:00,156,411
00:00.0,N,S75,T1213,X4Y,350,346.402144,Waste,20211101,2021-11-01 17:50:24.00 -07:00,156,558
00:00.0,N,S75,T410,X4Y,350,390.389692,Waste,20211101,2021-11-01 17:15:00.00 -07:00,156,269
00:00.0,D,S99,T1201,X4K,350,421.181002,Inpit stockpile,20211101,2021-11-01 05:44:07.00 -07:00,548,556
00:00.0,D,S42,T474,X4K,350,395.888152,Inpit stockpile,20211101,2021-11-01 05:52:33.00 -07:00,161,297
00:00.0,D,S42,T427,X4K,350,394.788482,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,161,509
00:00.0,D,S99,T499,X4K,350,425.4822,Inpit stockpile,20211101,2021-11-01 05:51:52.00 -07:00,548,430
00:00.0,D,S99,T456,X4K,350,416.782234,Inpit stockpile,20211101,2021-11-01 05:45:04.00 -07:00,548,279
00:00.0,D,S99,T492,X4K,350,405.785358,Inpit stockpile,20211101,2021-11-01 05:46:35.00 -07:00,548,418
00:00.0,D,S42,T410,X4K,350,390.389692,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,161,269
00:00.0,D,S42,T463,X4K,350,415.682542,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,161,286
00:00.0,D,S99,T465,X4K,350,392.589054,Inpit stockpile,20211101,2021-11-01 05:47:40.00 -07:00,548,288
00:00.0,D,S75,T1212,X4Y,350,393.68879,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,563
00:00.0,D,S75,T1209,X4Y,350,381.592178,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,565
00:00.0,D,S75,T469,X4Y,350,355.199658,Inpit stockpile,20211101,2021-11-01 05:36:45.00 -07:00,156,292
00:00.0,D,S75,T481,X4Y,350,369.495599,Inpit stockpile,20211101,2021-11-01 07:41:03.00 -07:00,156,340
00:00.0,D,S99,T1213,X4K,350,426.679451,Inpit stockpile,20211101,2021-11-01 05:48:39.00 -07:00,548,558
00:00.0,D,S99,T453,X4K,350,428.878813,Inpit stockpile,20211101,2021-11-01 05:41:35.00 -07:00,548,276
00:00.0,D,S75,T482,X4Y,350,359.598382,Inpit stockpile,20211101,2021-11-01 05:45:38.00 -07:00,156,344
00:00.0,D,S75,T1214,X4Y,350,377.193454,Inpit stockpile,20211101,2021-11-01 05:57:05.00 -07:00,156,564
00:00.0,D,S75,T470,X4Y,350,414.582872,Inpit stockpile,20211101,2021-11-01 06:09:10.00 -07:00,156,293
00:00.0,D,S75,T457,X4Y,350,363.997139,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,280
00:00.0,D,S75,T481,X4Y,350,398.087514,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,340
00:00.0,D,S75,T1205,X4Y,350,377.193454,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,560
00:00.0,N,S98,T482,X4J,350,370.595302,Inpit stockpile,20211101,2021-11-01 17:53:39.00 -07:00,417,344
00:00.0,N,S98,T474,X4J,350,362.897447,Inpit stockpile,20211101,2021-11-01 17:48:39.00 -07:00,417,297
00:00.0,N,S98,T465,X4J,350,350.800868,Inpit stockpile,20211101,2021-11-01 17:58:12.00 -07:00,417,288
00:00.0,D,S75,T487,X4Y,350,373.894389,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,406
00:00.0,D,S75,T402,X4Y,350,392.58912,Inpit stockpile,20211101,2021-11-01 06:00:57.00 -07:00,156,261
00:00.0,D,S75,T484,X4Y,350,395.888152,Inpit stockpile,20211101,2021-11-01 05:45:20.00 -07:00,156,393
00:00.0,N,S65,T417,X4J,350,376.093751,Crusher ore,20211101,2021-11-01 23:41:12.00 -07:00,648,478
00:00.0,N,S81,T485,FM1,350,360.698085,Crusher ore,20211101,2021-11-01 17:15:00.00 -07:00,155,396
00:00.0,N,S81,T426,FM1,350,403.585996,Crusher ore,20211101,2021-11-01 17:31:01.00 -07:00,155,508
00:00.0,N,S98,T414,X4J,350,388.19033,Inpit stockpile,20211101,2021-11-01 18:53:08.00 -07:00,417,467
00:00.0,N,S65,T486,X4J,350,372.794664,Inpit stockpile,20211101,2021-11-01 18:33:34.00 -07:00,648,403
00:00.0,N,S98,T403,X4J,350,377.193421,Inpit stockpile,20211101,2021-11-01 18:06:46.00 -07:00,417,262
00:00.0,D,S65,T461,X4K,350,379.392816,Crusher ore,20211101,2021-11-01 06:09:13.00 -07:00,648,284
00:00.0,D,S65,T497,X4K,350,417.881937,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,648,426
00:00.0,N,S98,T473,X4J,350,369.495599,Crusher ore,20211101,2021-11-01 18:09:44.00 -07:00,417,296
00:00.0,N,S98,T461,X4J,350,363.997139,Crusher ore,20211101,2021-11-01 17:55:36.00 -07:00,417,284
00:00.0,D,S98,T424,X4J,350,394.788482,Crusher ore,20211101,2021-11-01 08:24:17.00 -07:00,417,507
00:00.0,N,S98,T1207,X4J,350,370.595302,Crusher ore,20211101,2021-11-02 00:09:28.00 -07:00,417,562
00:00.0,N,S99,T404,X4K,350,412.38351,Waste,20211101,2021-11-01 18:19:56.00 -07:00,548,263
00:00.0,N,S42,T424,X4K,350,406.885061,Waste,20211101,2021-11-01 17:45:04.00 -07:00,161,507
00:00.0,N,S42,T478,X4K,350,384.891265,Waste,20211101,2021-11-01 17:15:00.00 -07:00,161,301
00:00.0,D,S65,T479,X4K,350,406.885028,Crusher ore,20211101,2021-11-01 05:36:43.00 -07:00,648,302
00:00.0,D,S65,T423,X4K,350,393.68879,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,648,503
00:00.0,D,S65,T452,X4K,350,427.779121,Crusher ore,20211101,2021-11-01 05:39:12.00 -07:00,648,275
00:00.0,N,S75,T1202,X4Y,350,385.990968,Waste,20211101,2021-11-01 18:03:33.00 -07:00,156,555
00:00.0,N,S75,T487,X4Y,350,367.296237,Waste,20211101,2021-11-01 17:15:00.00 -07:00,156,406
00:00.0,N,S99,T1201,X4K,350,431.078241,Waste,20211101,2021-11-01 17:52:02.00 -07:00,548,556
00:00.0,N,S99,T499,X4K,350,410.9358,Waste,20211101,2021-11-01 17:47:10.00 -07:00,548,430
00:00.0,N,S99,T357,X4K,350,393.722593,Waste,20211101,2021-11-01 18:47:41.00 -07:00,548,638
00:00.0,D,S99,T1202,X4K,350,421.181002,Waste,20211101,2021-11-01 13:52:45.00 -07:00,548,555
00:00.0,N,S25,T458,K8C,350,384.891265,Waste,20211101,2021-11-01 18:33:49.00 -07:00,160,281
00:00.0,N,S25,T467,K8C,350,398.813811,Waste,20211101,2021-11-01 17:43:22.00 -07:00,160,290
00:00.0,N,S25,T401,K8C,350,412.38351,Waste,20211101,2021-11-01 17:44:37.00 -07:00,160,260
00:00.0,N,S25,T422,K8C,350,394.788482,Waste,20211101,2021-11-01 17:48:32.00 -07:00,160,490
00:00.0,N,S25,T1210,K8C,350,417.881937,Waste,20211101,2021-11-01 17:51:45.00 -07:00,160,566
00:00.0,N,S25,T419,K8C,350,388.19033,Waste,20211101,2021-11-01 18:01:17.00 -07:00,160,480
00:00.0,N,S81,T416,FM1,350,406.885028,Crusher ore,20211101,2021-11-01 18:06:48.00 -07:00,155,475
00:00.0,N,S81,T470,FM1,350,384.891265,Crusher ore,20211101,2021-11-01 18:00:08.00 -07:00,155,293
00:00.0,N,S65,T481,X4J,350,361.797777,Inpit stockpile,20211101,2021-11-01 19:09:56.00 -07:00,648,340
00:00.0,D,S75,T420,X4Y,350,377.193454,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,482
00:00.0,D,S75,T475,X4Y,350,398.087514,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,156,298
00:00.0,D,S42,T1208,X4K,350,411.283785,Inpit stockpile,20211101,2021-11-01 05:15:00.00 -07:00,161,559
00:00.0,N,S98,T490,X4J,350,372.794664,Crusher ore,20211101,2021-11-01 17:46:27.00 -07:00,417,413
00:00.0,D,S98,T423,X4J,350,393.68879,Crusher ore,20211101,2021-11-01 13:42:48.00 -07:00,417,503
00:00.0,D,S98,T463,X4J,350,394.788482,Crusher ore,20211101,2021-11-01 11:30:47.00 -07:00,417,286
00:00.0,D,S98,T468,X4J,350,392.589054,Crusher ore,20211101,2021-11-01 12:27:56.00 -07:00,417,291
00:00.0,D,S98,T482,X4J,350,403.585996,Crusher ore,20211101,2021-11-01 11:09:07.00 -07:00,417,344
00:00.0,D,S98,T424,X4J,350,376.093751,Crusher ore,20211101,2021-11-01 11:28:49.00 -07:00,417,507
00:00.0,N,S42,T1209,X4K,350,421.181002,Waste,20211101,2021-11-01 17:20:07.00 -07:00,161,565
00:00.0,N,S42,T480,X4K,350,421.181002,Waste,20211101,2021-11-01 18:00:33.00 -07:00,161,303
00:00.0,D,S65,T461,X4K,350,414.582872,Crusher ore,20211101,2021-11-01 06:21:34.00 -07:00,648,284
00:00.0,D,S65,T477,X4K,350,417.881937,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,648,300
00:00.0,D,S65,T485,X4K,350,391.489384,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,648,396
00:00.0,D,S65,T353,X4K,350,387.540362,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,648,489
00:00.0,N,S99,T1214,X4K,350,403.585996,Waste,20211101,2021-11-01 17:51:03.00 -07:00,548,564
00:00.0,N,S99,T418,X4K,350,391.489384,Waste,20211101,2021-11-01 17:45:52.00 -07:00,548,477
00:00.0,D,S99,T473,X4K,350,399.187206,Waste,20211101,2021-11-01 05:39:47.00 -07:00,548,296
00:00.0,D,S99,T403,X4K,350,421.181002,Waste,20211101,2021-11-01 14:07:21.00 -07:00,548,262
00:00.0,N,S42,T1212,X4K,350,416.782234,Waste,20211101,2021-11-01 17:15:00.00 -07:00,161,563
00:00.0,N,S42,T452,X4K,350,427.779121,Waste,20211101,2021-11-01 17:44:24.00 -07:00,161,275
00:00.0,D,S98,T455,X4J,350,405.785358,Waste,20211101,2021-11-01 11:23:07.00 -07:00,417,278
00:00.0,N,S75,T427,X4Y,350,380.492508,Waste,20211101,2021-11-01 17:15:00.00 -07:00,156,509
00:00.0,N,S75,T498,X4Y,350,345.302419,Waste,20211101,2021-11-01 17:46:21.00 -07:00,156,429
00:00.0,N,S75,T453,X4Y,350,409.084423,Waste,20211101,2021-11-01 17:47:13.00 -07:00,156,276
00:00.0,N,S75,T492,X4Y,350,338.704322,Waste,20211101,2021-11-01 18:02:44.00 -07:00,156,418
00:00.0,N,S75,T469,X4Y,350,367.296237,Waste,20211101,2021-11-01 17:15:00.00 -07:00,156,292
00:00.0,N,S64,T459,S3A,350,391.489384,Waste,20211101,2021-11-01 18:57:02.00 -07:00,551,282
00:00.0,N,S65,T497,X4J,350,410.184082,Waste,20211101,2021-11-01 17:45:33.00 -07:00,648,426
00:00.0,N,S65,T1204,X4J,350,365.096875,Waste,20211101,2021-11-01 22:55:33.00 -07:00,648,557
00:00.0,D,S98,T465,X4J,350,365.096875,Waste,20211101,2021-11-01 12:56:30.00 -07:00,417,288
00:00.0,D,S98,T455,X4J,350,417.881937,Waste,20211101,2021-11-01 11:22:50.00 -07:00,417,278
00:00.0,D,S98,T496,X4J,350,383.79154,Waste,20211101,2021-11-01 10:24:50.00 -07:00,417,423
00:00.0,D,S95,T1210,S3A,350,390.389692,Waste,20211101,2021-11-01 05:32:55.00 -07:00,329,566
00:00.0,D,S95,T490,S3A,350,380.492475,Waste,20211101,2021-11-01 05:46:02.00 -07:00,329,413
00:00.0,N,S64,T429,S3A,350,371.694994,Waste,20211101,2021-11-01 18:06:31.00 -07:00,551,553
00:00.0,N,S64,T491,S3A,350,421.181002,Waste,20211101,2021-11-01 17:15:00.00 -07:00,551,416
00:00.0,N,S64,T405,S3A,350,361.797777,Waste,20211101,2021-11-01 17:33:57.00 -07:00,551,264
00:00.0,N,S64,T428,S3A,350,399.187206,Waste,20211101,2021-11-01 17:51:25.00 -07:00,551,510
00:00.0,D,S95,T417,S3A,350,394.788482,Waste,20211101,2021-11-01 05:17:59.00 -07:00,329,478
00:00.0,D,S95,T486,S3A,350,373.894389,Waste,20211101,2021-11-01 08:35:50.00 -07:00,329,403
00:00.0,D,S95,T421,S3A,350,435.179811,Waste,20211101,2021-11-01 05:20:14.00 -07:00,329,481
00:00.0,D,S95,T422,S3A,350,427.779154,Waste,20211101,2021-11-01 05:47:41.00 -07:00,329,490
00:00.0,D,S95,T451,S3A,350,404.685666,Waste,20211101,2021-11-01 05:49:34.00 -07:00,329,274
00:00.0,D,S95,T429,S3A,350,393.68879,Waste,20211101,2021-11-01 05:58:36.00 -07:00,329,553
00:00.0,D,S25,T454,K8C,350,391.489384,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,277
00:00.0,D,S25,T483,K8C,350,445.374149,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,392
00:00.0,D,S25,T1211,K8C,350,410.184115,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,567
00:00.0,D,S25,T356,K8C,350,419.663662,Waste,20211101,2021-11-01 05:39:45.00 -07:00,160,632
00:00.0,N,S95,T1203,S3A,350,385.990968,Waste,20211101,2021-11-01 18:32:14.00 -07:00,329,554
00:00.0,N,S95,T406,S3A,350,406.885028,Waste,20211101,2021-11-01 18:33:58.00 -07:00,329,265
00:00.0,D,S25,T1203,K8C,350,415.682575,Waste,20211101,2021-11-01 05:54:46.00 -07:00,160,554
00:00.0,D,S25,T401,K8C,350,431.078175,Waste,20211101,2021-11-01 05:18:16.00 -07:00,160,260
00:00.0,D,S25,T1206,K8C,350,417.881937,Waste,20211101,2021-11-01 05:25:10.00 -07:00,160,561
00:00.0,D,S25,T406,K8C,350,427.779121,Waste,20211101,2021-11-01 05:49:21.00 -07:00,160,265
00:00.0,D,S25,T467,K8C,350,398.813811,Waste,20211101,2021-11-01 05:49:27.00 -07:00,160,290
00:00.0,D,S25,T405,K8C,350,416.782234,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,264
00:00.0,N,S25,T411,K8C,350,377.193421,Waste,20211101,2021-11-01 17:15:52.00 -07:00,160,459
00:00.0,N,S25,T462,K8C,350,407.98472,Waste,20211101,2021-11-01 17:21:22.00 -07:00,160,285
00:00.0,N,S25,T454,K8C,350,383.79154,Waste,20211101,2021-11-01 17:27:53.00 -07:00,160,277
00:00.0,N,S25,T1204,K8C,350,398.087547,Waste,20211101,2021-11-01 17:52:26.00 -07:00,160,557
00:00.0,N,S25,T1211,K8C,350,406.885061,Construction,20211101,2021-11-01 17:15:00.00 -07:00,160,567
00:00.0,D,S25,T428,K8C,350,435.476965,Waste,20211101,2021-11-01 11:44:07.00 -07:00,160,510
00:00.0,D,S25,T428,K8C,2270,2714.754937,Waste,20211101,2021-11-01 05:15:00.00 -07:00,160,510
00:00.0,D,S98,T481,X4J,2270,2714.754937,Crusher ore,20211101,2021-11-01 05:15:00.00 -07:00,417,340
